GeoFips,GeoName,LineCode,Description,2015
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1,RPPs: All items,96
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",1,RPPs: All items,89.9
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.5
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",1,RPPs: All items,100.8
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,98.2
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.2
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1,RPPs: All items,82.6
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.6
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1,RPPs: All items,87.5
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,63
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",1,RPPs: All items,94.1
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.7
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
25980,"Hinesville, GA (Metropolitan Statistical Area)",1,RPPs: All items,90.5
25980,"Hinesville, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
25980,"Hinesville, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87
25980,"Hinesville, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",1,RPPs: All items,88
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.8
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
26300,"Hot Springs, AR (Metropolitan Statistical Area)",1,RPPs: All items,85.2
26300,"Hot Springs, AR (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
26300,"Hot Springs, AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.2
26300,"Hot Springs, AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",1,RPPs: All items,91.5
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",1,RPPs: All items,100.9
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,101.5
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,106.2
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",1,RPPs: All items,86.4
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
26620,"Huntsville, AL (Metropolitan Statistical Area)",1,RPPs: All items,89.9
26620,"Huntsville, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
26620,"Huntsville, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.6
26620,"Huntsville, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",1,RPPs: All items,89.4
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.8
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",1,RPPs: All items,93.1
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.2
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
26980,"Iowa City, IA (Metropolitan Statistical Area)",1,RPPs: All items,96.2
26980,"Iowa City, IA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
26980,"Iowa City, IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,98.9
26980,"Iowa City, IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.4
27060,"Ithaca, NY (Metropolitan Statistical Area)",1,RPPs: All items,105.2
27060,"Ithaca, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98
27060,"Ithaca, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,133.5
27060,"Ithaca, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
27100,"Jackson, MI (Metropolitan Statistical Area)",1,RPPs: All items,89.9
27100,"Jackson, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
27100,"Jackson, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.8
27100,"Jackson, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
27140,"Jackson, MS (Metropolitan Statistical Area)",1,RPPs: All items,90.2
27140,"Jackson, MS (Metropolitan Statistical Area)",2,  RPPs: Goods,97
27140,"Jackson, MS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.4
27140,"Jackson, MS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
27180,"Jackson, TN (Metropolitan Statistical Area)",1,RPPs: All items,82.1
27180,"Jackson, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
27180,"Jackson, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58.8
27180,"Jackson, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
27260,"Jacksonville, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.8
27260,"Jacksonville, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
27260,"Jacksonville, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,96
27260,"Jacksonville, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
27340,"Jacksonville, NC (Metropolitan Statistical Area)",1,RPPs: All items,93.2
27340,"Jacksonville, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
27340,"Jacksonville, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.6
27340,"Jacksonville, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",1,RPPs: All items,91.9
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
27620,"Jefferson City, MO (Metropolitan Statistical Area)",1,RPPs: All items,82.4
27620,"Jefferson City, MO (Metropolitan Statistical Area)",2,  RPPs: Goods,92.6
27620,"Jefferson City, MO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,60
27620,"Jefferson City, MO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,89.6
27740,"Johnson City, TN (Metropolitan Statistical Area)",1,RPPs: All items,88
27740,"Johnson City, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
27740,"Johnson City, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65
27740,"Johnson City, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
27780,"Johnstown, PA (Metropolitan Statistical Area)",1,RPPs: All items,85.7
27780,"Johnstown, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
27780,"Johnstown, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,51.3
27780,"Johnstown, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
27860,"Jonesboro, AR (Metropolitan Statistical Area)",1,RPPs: All items,81.9
27860,"Jonesboro, AR (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
27860,"Jonesboro, AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,61.6
27860,"Jonesboro, AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
27900,"Joplin, MO (Metropolitan Statistical Area)",1,RPPs: All items,88.1
27900,"Joplin, MO (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
27900,"Joplin, MO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,63.3
27900,"Joplin, MO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",1,RPPs: All items,107.1
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,144.5
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",1,RPPs: All items,91.9
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78.4
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
28100,"Kankakee, IL (Metropolitan Statistical Area)",1,RPPs: All items,97.5
28100,"Kankakee, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,101.8
28100,"Kankakee, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.1
28100,"Kankakee, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.3
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,93.7
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.2
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,96.3
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",1,RPPs: All items,97.8
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,93.1
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.1
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.7
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",1,RPPs: All items,85.2
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,56.4
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
28740,"Kingston, NY (Metropolitan Statistical Area)",1,RPPs: All items,103.6
28740,"Kingston, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98
28740,"Kingston, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,125.5
28740,"Kingston, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
28940,"Knoxville, TN (Metropolitan Statistical Area)",1,RPPs: All items,89.3
28940,"Knoxville, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,96.7
28940,"Knoxville, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.3
28940,"Knoxville, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
29020,"Kokomo, IN (Metropolitan Statistical Area)",1,RPPs: All items,86.4
29020,"Kokomo, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
29020,"Kokomo, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,59.3
29020,"Kokomo, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",1,RPPs: All items,92.9
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.4
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
29180,"Lafayette, LA (Metropolitan Statistical Area)",1,RPPs: All items,89.2
29180,"Lafayette, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.3
29180,"Lafayette, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.7
29180,"Lafayette, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",1,RPPs: All items,93.5
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.2
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.3
29340,"Lake Charles, LA (Metropolitan Statistical Area)",1,RPPs: All items,89
29340,"Lake Charles, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
29340,"Lake Charles, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.9
29340,"Lake Charles, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",1,RPPs: All items,93
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.1
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",1,RPPs: All items,92.9
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.5
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
29540,"Lancaster, PA (Metropolitan Statistical Area)",1,RPPs: All items,98.7
29540,"Lancaster, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
29540,"Lancaster, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,100.3
29540,"Lancaster, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",1,RPPs: All items,93.3
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.3
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
29700,"Laredo, TX (Metropolitan Statistical Area)",1,RPPs: All items,88.8
29700,"Laredo, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
29700,"Laredo, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.7
29700,"Laredo, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
29740,"Las Cruces, NM (Metropolitan Statistical Area)",1,RPPs: All items,92.3
29740,"Las Cruces, NM (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
29740,"Las Cruces, NM (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.2
29740,"Las Cruces, NM (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",1,RPPs: All items,98.7
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.8
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
29940,"Lawrence, KS (Metropolitan Statistical Area)",1,RPPs: All items,93.2
29940,"Lawrence, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
29940,"Lawrence, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.4
29940,"Lawrence, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
30020,"Lawton, OK (Metropolitan Statistical Area)",1,RPPs: All items,90.6
30020,"Lawton, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
30020,"Lawton, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.7
30020,"Lawton, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
30140,"Lebanon, PA (Metropolitan Statistical Area)",1,RPPs: All items,94.9
30140,"Lebanon, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
30140,"Lebanon, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.6
30140,"Lebanon, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",1,RPPs: All items,90.4
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.1
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",1,RPPs: All items,94.2
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",2,  RPPs: Goods,98
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.9
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",1,RPPs: All items,91.9
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.9
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
30620,"Lima, OH (Metropolitan Statistical Area)",1,RPPs: All items,88.7
30620,"Lima, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
30620,"Lima, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,65.1
30620,"Lima, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
30700,"Lincoln, NE (Metropolitan Statistical Area)",1,RPPs: All items,92.8
30700,"Lincoln, NE (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
30700,"Lincoln, NE (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.1
30700,"Lincoln, NE (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.6
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",1,RPPs: All items,90.9
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.9
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
30860,"Logan, UT-ID (Metropolitan Statistical Area)",1,RPPs: All items,90.3
30860,"Logan, UT-ID (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
30860,"Logan, UT-ID (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73
30860,"Logan, UT-ID (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
30980,"Longview, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.7
30980,"Longview, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
30980,"Longview, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.7
30980,"Longview, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
31020,"Longview, WA (Metropolitan Statistical Area)",1,RPPs: All items,94.1
31020,"Longview, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.7
31020,"Longview, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.2
31020,"Longview, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.8
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",1,RPPs: All items,117.6
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,104.8
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,165.1
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,107.1
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",1,RPPs: All items,91.2
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.2
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
31180,"Lubbock, TX (Metropolitan Statistical Area)",1,RPPs: All items,93.4
31180,"Lubbock, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
31180,"Lubbock, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.8
31180,"Lubbock, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
31340,"Lynchburg, VA (Metropolitan Statistical Area)",1,RPPs: All items,90.9
31340,"Lynchburg, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
31340,"Lynchburg, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.6
31340,"Lynchburg, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",1,RPPs: All items,86.8
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.7
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,62.8
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
31460,"Madera, CA (Metropolitan Statistical Area)",1,RPPs: All items,96.2
31460,"Madera, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
31460,"Madera, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.1
31460,"Madera, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
31540,"Madison, WI (Metropolitan Statistical Area)",1,RPPs: All items,97.8
31540,"Madison, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
31540,"Madison, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,108.2
31540,"Madison, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.2
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",1,RPPs: All items,107.9
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",2,  RPPs: Goods,100.7
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,126.7
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,106.6
31740,"Manhattan, KS (Metropolitan Statistical Area)",1,RPPs: All items,93.1
31740,"Manhattan, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,92.6
31740,"Manhattan, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.9
31740,"Manhattan, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,89.6
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",1,RPPs: All items,89.2
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,92.6
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.1
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,89.6
31900,"Mansfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,85.9
31900,"Mansfield, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
31900,"Mansfield, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,57.2
31900,"Mansfield, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",1,RPPs: All items,85.1
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,58.5
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
32780,"Medford, OR (Metropolitan Statistical Area)",1,RPPs: All items,98.5
32780,"Medford, OR (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
32780,"Medford, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,96.9
32780,"Medford, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",1,RPPs: All items,91.5
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
